scoringAiId,requestNo,contentsName,artistName,dContentsName,dArtistName,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,clubDamCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoTray,requestNoChapter,fadeout,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,spare1,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,timing,longtoneSkill,vibratoSkill,vibratoType,vibratoTotalSecond,vibratoCount,accentCount,hammeringOnCount,edgeVoiceCount,hiccupCount,aiSensitivityMeterAdd,aiSensitivityMeterDeduct,aiSensitivityPoints,aiSensitivityBonus,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,spare2,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,maxTotalPoints,scoringDateTime,aiSensitivityGraphAddPointsSection01,aiSensitivityGraphAddPointsSection02,aiSensitivityGraphAddPointsSection03,aiSensitivityGraphAddPointsSection04,aiSensitivityGraphAddPointsSection05,aiSensitivityGraphAddPointsSection06,aiSensitivityGraphAddPointsSection07,aiSensitivityGraphAddPointsSection08,aiSensitivityGraphAddPointsSection09,aiSensitivityGraphAddPointsSection10,aiSensitivityGraphAddPointsSection11,aiSensitivityGraphAddPointsSection12,aiSensitivityGraphAddPointsSection13,aiSensitivityGraphAddPointsSection14,aiSensitivityGraphAddPointsSection15,aiSensitivityGraphAddPointsSection16,aiSensitivityGraphAddPointsSection17,aiSensitivityGraphAddPointsSection18,aiSensitivityGraphAddPointsSection19,aiSensitivityGraphAddPointsSection20,aiSensitivityGraphAddPointsSection21,aiSensitivityGraphAddPointsSection22,aiSensitivityGraphAddPointsSection23,aiSensitivityGraphAddPointsSection24,aiSensitivityGraphDeductPointsSection01,aiSensitivityGraphDeductPointsSection02,aiSensitivityGraphDeductPointsSection03,aiSensitivityGraphDeductPointsSection04,aiSensitivityGraphDeductPointsSection05,aiSensitivityGraphDeductPointsSection06,aiSensitivityGraphDeductPointsSection07,aiSensitivityGraphDeductPointsSection08,aiSensitivityGraphDeductPointsSection09,aiSensitivityGraphDeductPointsSection10,aiSensitivityGraphDeductPointsSection11,aiSensitivityGraphDeductPointsSection12,aiSensitivityGraphDeductPointsSection13,aiSensitivityGraphDeductPointsSection14,aiSensitivityGraphDeductPointsSection15,aiSensitivityGraphDeductPointsSection16,aiSensitivityGraphDeductPointsSection17,aiSensitivityGraphDeductPointsSection18,aiSensitivityGraphDeductPointsSection19,aiSensitivityGraphDeductPointsSection20,aiSensitivityGraphDeductPointsSection21,aiSensitivityGraphDeductPointsSection22,aiSensitivityGraphDeductPointsSection23,aiSensitivityGraphDeductPointsSection24,aiSensitivityGraphIndexSection01,aiSensitivityGraphIndexSection02,aiSensitivityGraphIndexSection03,aiSensitivityGraphIndexSection04,aiSensitivityGraphIndexSection05,aiSensitivityGraphIndexSection06,aiSensitivityGraphIndexSection07,aiSensitivityGraphIndexSection08,aiSensitivityGraphIndexSection09,aiSensitivityGraphIndexSection10,aiSensitivityGraphIndexSection11,aiSensitivityGraphIndexSection12,aiSensitivityGraphIndexSection13,aiSensitivityGraphIndexSection14,aiSensitivityGraphIndexSection15,aiSensitivityGraphIndexSection16,aiSensitivityGraphIndexSection17,aiSensitivityGraphIndexSection18,aiSensitivityGraphIndexSection19,aiSensitivityGraphIndexSection20,aiSensitivityGraphIndexSection21,aiSensitivityGraphIndexSection22,aiSensitivityGraphIndexSection23,aiSensitivityGraphIndexSection24,favorite
"2081065","3246-39","ピースサイン(生音)","米津玄師","[生音]ピースサイン","米津玄師","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3246","39","0","1061","84","75","84","82","99",,"68","51","68","51","98","39","13","1","5","5","6","13","52","15","0","0","0","0","89","19","84","2096","85710","80","73","66","66","93",,"83","87","90","87","79","89","77","54","89","83","84","86","89","73","79","72","86","81","88","94","90","82","85","85","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'00","B'00","B'10","B'10","B'10","92206","20250715133657","60","42","85","92","33","95","53","25","50","38","50","51","68","60","66","50","12","96","56","12","48","81","68","100","0","0","0","0","0","0","0","0","0","0","0","0","35","0","78","0","0","8","0","0","21","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'00","B'00","B'10","B'10","B'10","0"
"2081092","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1071","89","0","2231","79","76","65","76","98",,"79","60","72","60","92","9","7","0","5","4","6","10","27","7","0","0","0","0","69","0","69","1090","79678","73","66","53","60","86",,"72","86","80","69","85","84","74","82","82","82","81","50","0","50","50","50","50","0","0","0","0","0","0","50","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0","20250715134813","30","43","12","31","55","38","57","60","12","60","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2081118","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1071","89","0","3361","81","81","66","91","98",,"79","60","72","60","77","31","9","0","5","9","6","11","110","24","0","0","0","0","72","11","71","1640","79678","73","66","53","60","86",,"77","87","80","79","89","90","84","67","78","85","92","85","77","84","91","84","86","80","69","64","78","84","84","86","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","86208","20250715135532","33","77","40","51","51","52","70","42","12","63","21","25","38","47","12","30","31","52","22","21","78","36","35","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2081130","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1071","89","0","2231","81","76","74","93","97",,"79","60","72","60","78","41","14","0","5","9","7","10","88","21","0","0","0","0","78","5","77","2657","79678","73","66","53","60","86",,"91","70","85","75","86","77","87","73","85","84","94","84","67","93","96","69","86","87","72","74","79","82","87","71","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","89432","20250715140024","57","62","31","48","65","38","55","80","48","38","21","33","38","47","12","40","60","53","78","42","68","60","21","67","0","0","0","0","0","0","33","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2081146","3914-78","I beg you","Aimer(エメ)","I beg you","Aimer(エメ)","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3914","78","0","2961","86","77","86","93","98",,"75","58","70","58","83","70","41","0","5","9","7","13","131","29","0","0","0","0","100","36","91","4270","85068","73","66","66","73","86",,"84","77","92","92","90","79","87","86","81","87","85","88","91","88","63","70","77","77","100","82","89","94","97","72","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0","20250715140420","81","73","76","100","33","21","93","100","68","100","100","67","100","100","68","12","63","63","81","100","81","47","60","72","96","0","0","0","0","0","40","24","13","0","0","0","0","0","0","0","0","0","0","0","100","0","0","4","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2081169","3318-03","君の知らない物語(生音)","supercell","[生音]君の知らない物語","supercell","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3318","03","0","1451","90","83","76","93","98",,"74","57","62","57","88","40","33","0","5","9","7","2","313","69","0","0","0","0","86","19","81","3080","88245","80","66","80","73","93",,"91","100","88","87","89","95","97","85","97","83","96","94","97","84","95","100","92","85","83","92","85","89","91","87","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","95765","20250715141048","77","12","65","33","51","51","60","60","51","60","93","70","38","48","82","12","12","40","60","90","73","60","77","38","0","0","46","0","42","8","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2081183","1364-38","花の塔","さユり","花の塔","さユり","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1364","38","0","161","87","76","80","91","98",,"76","55","73","55","83","56","26","0","5","8","7","10","180","45","0","0","0","0","94","35","84","3659","83332","73","66","66","73","93",,"93","82","89","93","90","90","95","100","81","82","93","78","96","85","96","100","75","84","94","81","75","85","92","96","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","95235","20250715141829","88","61","60","93","55","66","61","12","70","77","72","100","70","66","63","42","30","37","72","85","77","68","80","76","0","100","0","0","0","38","0","0","0","0","0","22","0","0","0","0","0","0","100","0","0","0","0","0","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2081197","3328-85","Be Your Light!!","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","Be Your Light!!","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3328","85","0","3342","86","80","80","92","98",,"78","57","68","57","85","45","22","0","5","9","6","1","182","45","0","0","0","0","93","15","88","3360","84255","73","73","66","73","93",,"86","91","86","86","88","87","92","79","75","84","85","84","93","81","89","94","100","51","86","84","84","83","96","95","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","91830","20250715142358","95","55","93","100","78","91","63","38","60","57","97","91","100","67","58","12","0","21","62","77","100","21","51","30","3","5","0","50","0","15","0","0","0","0","0","14","0","0","17","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2081213","3328-81","一歩前ノセカイ","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","一歩前ノセカイ","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3328","81","0","3081","87","78","71","90","99",,"75","60","70","60","77","38","11","0","5","9","5","10","106","34","0","0","0","0","77","0","77","2725","85014","80","73","60","66","93",,"85","81","65","83","72","100","95","94","92","96","80","90","96","87","88","88","80","100","72","80","93","92","86","97","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","91445","20250715142917","47","33","25","46","21","57","30","61","61","42","30","56","47","31","65","72","25","27","60","55","51","55","61","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2081228","1025-65","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1025","65","0","2821","88","81","62","74","97",,"68","57","66","59","70","27","8","0","5","4","4","13","38","12","0","0","0","0","70","7","68","2207","83725","80","66","60","53","86",,"90","86","85","81","92","88","96","89","100","88","77","86","88","79","86","72","88","96","96","91","89","88","100","100","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","95679","20250715143648","46","46","30","53","21","21","21","42","21","0","60","51","62","35","46","46","30","30","21","57","47","46","21","48","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","28","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2081245","4420-18","NOISY LOVE POWER☆","大橋彩香","NOISY LOVE POWER☆","大橋彩香","AT001930","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","4420","18","0","3621","85","83","83","85","98",,"75","58","70","58","79","53","31","0","5","6","6","10","106","29","0","0","0","0","96","7","93","3648","86335","80","73","66","73","93",,"76","85","92","84","89","83","86","88","100","91","87","81","87","86","85","83","79","84","89","86","91","82","89","83","B'01","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'00","B'01","B'01","B'10","B'10","B'10","B'10","95965","20250715143952","100","47","30","91","38","91","72","100","35","97","25","73","52","92","91","48","51","12","72","91","93","88","78","77","0","0","42","1","0","10","0","0","0","0","2","0","0","0","0","0","0","0","0","13","27","0","0","0","B'01","B'01","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'00","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2095065","4003-46","フィーリングラデーション","ReGLOSS","フィーリングラデーション","ReGLOSS","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","4003","46","0","1041","83","82","76","74","98",,"75","54","66","54","80","31","9","0","5","3","6","13","52","16","0","0","0","0","76","8","74","2940","84047","80","66","60","60","86",,"81","83","84","76","88","71","86","83","78","76","92","89","85","86","75","82","84","73","84","87","82","90","95","88","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'00","96267","20250725155246","48","31","72","42","40","30","47","42","71","22","66","48","40","25","55","63","37","33","63","78","62","80","30","25","14","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","26","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'00","0"
"2095073","3328-85","Be Your Light!!","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","Be Your Light!!","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3328","85","0","1601","85","60","76","80","97",,"78","57","66","57","99","31","24","0","6","4","6","13","147","43","0","0","0","0","79","3","78","1234","83996","73","73","66","66","93",,"88","80","80","87","86","88","82","84","86","81","86","89","84","83","82","91","100","76","76","82","84","80","86","70","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","93371","20250725155711","57","72","68","72","46","70","56","42","30","21","63","42","38","92","30","12","12","47","42","82","68","58","12","48","0","0","0","0","0","0","0","0","0","0","0","0","17","7","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2095083","3328-81","一歩前ノセカイ","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","一歩前ノセカイ","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3328","81","0","2821","87","71","70","91","99",,"75","60","66","60","76","38","8","0","5","8","6","10","168","46","0","0","0","0","79","7","77","2336","84954","80","73","66","66","93",,"87","93","65","74","92","86","96","86","94","82","80","84","85","92","81","85","100","81","87","95","95","80","87","87","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","92731","20250725160222","21","47","33","38","51","77","25","60","43","42","58","68","56","43","100","82","12","12","42","62","55","30","61","42","8","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","27","0","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2095089","3328-83","TOKYO WATASHI COLLECTION","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","TOKYO WATASHI COLLECTION","TINGS:青天国春(CV.鈴代紗弓)、玉城杏夏(CV.蟹沢萌子)、聖舞理王(CV.夏吉ゆうこ)、祇園寺雪音(CV.長谷川里桃)、伊藤紅葉(CV.中川梨花)","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3328","83","0","1931","85","76","72","84","98",,"73","56","67","56","90","19","9","0","5","5","7","10","71","17","0","0","0","0","75","8","73","2516","85360","73","73","60","66","93",,"83","88","75","83","88","92","81","100","94","88","84","86","86","98","92","75","83","91","83","79","85","94","86","76","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","0","20250725160712","30","77","55","42","40","56","51","12","12","75","22","22","37","37","36","12","12","12","55","42","86","72","60","33","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","3","0","0","0","0","38","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2095100","5244-53","正しくなれない","ずっと真夜中でいいのに。","正しくなれない","ずっと真夜中でいいのに。","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5244","53","0","1771","86","78","82","88","98",,"77","57","65","57","97","53","10","0","5","6","7","11","164","38","0","0","0","0","94","39","82","2724","83817","73","73","66","66","93",,"91","96","87","84","94","85","82","85","93","87","89","89","79","87","88","78","92","79","91","91","77","75","87","86","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","94104","20250725161206","58","100","21","68","60","55","100","60","57","90","42","52","51","85","70","100","100","68","72","25","42","51","86","22","0","0","0","0","0","0","0","100","0","56","0","40","0","47","13","0","0","0","0","0","0","0","54","20","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","0"
"2095110","5863-02","オリオンをなぞる(生音)","UNISON SQUARE GARDEN","[生音]オリオンをなぞる","UNISON SQUARE GARDEN","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5863","02","0","3701","85","68","89","87","99",,"71","56","71","56","87","50","15","2","5","8","6","13","51","16","0","0","0","0","95","25","91","3261","85633","80","66","73","66","93",,"87","83","85","89","86","76","80","100","85","87","94","89","71","86","83","86","90","87","95","84","88","87","74","85","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94713","20250725161806","68","33","67","85","72","100","70","12","63","66","100","55","77","100","95","12","21","21","86","100","50","90","43","100","0","0","0","0","0","0","0","0","0","0","0","7","36","0","0","0","85","0","0","0","46","0","0","11","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2095118","5902-56","シュガーソングとビターステップ(生音)","UNISON SQUARE GARDEN","[生音]シュガーソングとビターステップ","UNISON SQUARE GARDEN","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5902","56","0","1131","84","61","80","90","96",,"71","54","71","54","86","46","8","0","5","9","5","12","32","8","0","0","0","0","94","38","84","2304","84977","80","66","66","53","93",,"87","84","84","84","91","83","75","93","88","85","84","81","93","100","100","100","88","77","86","79","85","81","72","90","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'00","B'00","B'00","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'00","92742","20250725162253","87","100","95","45","93","56","41","61","100","75","51","62","55","12","12","12","12","57","22","57","90","55","52","12","0","19","0","66","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","100","23","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'00","B'00","B'00","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'00","0"
"2095128","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1071","89","0","1401","83","81","70","91","98",,"79","60","72","60","83","34","8","0","5","10","5","13","81","26","0","0","0","0","78","17","74","2117","79421","73","66","53","60","93",,"88","82","79","85","93","92","87","75","82","87","76","84","76","82","91","84","83","91","78","82","81","80","91","83","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","90317","20250725162803","21","63","25","77","63","55","31","100","25","51","43","21","76","38","12","21","76","31","95","21","25","51","42","70","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","8","0","62","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2095136","6043-72","365日の紙飛行機","AKB48","365日の紙飛行機","AKB48","AT018413","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","6043","72","0","3631","92","78","64","93","99",,"72","59","62","59","71","11","25","0","5","9","7","1","269","70","0","0","0","0","76","9","74","1832","84203","73","66","66","73","93",,"92","100","89","100","100","88","96","93","98","93","88","91","88","96","97","89","92","100","85","89","91","91","85","92","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","B'10","94498","20250725163156","38","72","51","33","21","52","57","60","38","12","51","60","61","38","33","38","48","12","27","50","51","70","48","38","18","0","46","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","B'10","0"
