scoringDxgId,requestNo,contentsName,artistName,dContentsName,dArtistName,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,clubDamCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoChapter,requestNoTray,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,vibratoCount,timing,longtoneSkill,vibratoSkill,vibratoType,vibratoTotalSecond,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,lastTotalPoints,scoringDateTime,expressionGraphPointsSection01,expressionGraphPointsSection02,expressionGraphPointsSection03,expressionGraphPointsSection04,expressionGraphPointsSection05,expressionGraphPointsSection06,expressionGraphPointsSection07,expressionGraphPointsSection08,expressionGraphPointsSection09,expressionGraphPointsSection10,expressionGraphPointsSection11,expressionGraphPointsSection12,expressionGraphPointsSection13,expressionGraphPointsSection14,expressionGraphPointsSection15,expressionGraphPointsSection16,expressionGraphPointsSection17,expressionGraphPointsSection18,expressionGraphPointsSection19,expressionGraphPointsSection20,expressionGraphPointsSection21,expressionGraphPointsSection22,expressionGraphPointsSection23,expressionGraphPointsSection24,expressionGraphIndexSection01,expressionGraphIndexSection02,expressionGraphIndexSection03,expressionGraphIndexSection04,expressionGraphIndexSection05,expressionGraphIndexSection06,expressionGraphIndexSection07,expressionGraphIndexSection08,expressionGraphIndexSection09,expressionGraphIndexSection10,expressionGraphIndexSection11,expressionGraphIndexSection12,expressionGraphIndexSection13,expressionGraphIndexSection14,expressionGraphIndexSection15,expressionGraphIndexSection16,expressionGraphIndexSection17,expressionGraphIndexSection18,expressionGraphIndexSection19,expressionGraphIndexSection20,expressionGraphIndexSection21,expressionGraphIndexSection22,expressionGraphIndexSection23,expressionGraphIndexSection24,bonusType,bonusPoint,favorite
"102307504","1298-57","The Last Frontier","AZKi & 星街すいせい","The Last Frontier","AZKi & 星街すいせい","AM105093","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","57","1298","2963","82","67","73","77","99","77","59","76","59","54","5","8","0","10","5","7","3","5","47","82254","74","67","74","67","95","91","91","86","62","90","83","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","78771","20240605174216","61","82","63","68","75","71","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","1","521","0"
"102307506","1298-57","The Last Frontier","AZKi & 星街すいせい","The Last Frontier","AZKi & 星街すいせい","AM105093","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","57","1298","861","84","63","78","87","99","77","59","77","60","59","6","5","2","12","5","9","4","1","47","82254","74","67","74","67","95","95","86","81","70","86","90","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","78831","20240605174454","59","85","75","76","73","70","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","1","846","0"
"102307509","1298-57","The Last Frontier","AZKi & 星街すいせい","The Last Frontier","AZKi & 星街すいせい","AM105093","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","57","1298","2101","79","59","74","86","89","77","59","74","60","55","10","5","3","14","5","8","4","1","97","82254","74","67","74","67","95","90","88","81","75","82","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","81033","20240605174713","50","74","79","74","81","66","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","2","298","0"
"102307517","1298-57","The Last Frontier","AZKi & 星街すいせい","The Last Frontier","AZKi & 星街すいせい","AM105093","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","57","1298","2101","78","48","84","81","98","77","59","77","60","62","12","11","5","33","5","7","4","5","100","82254","74","67","74","67","95","85","81","75","55","94","82","60","0","97","92","87","72","85","88","88","0","65","74","0","91","83","67","58","81","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","78547","20240605174955","58","68","81","69","84","78","78","0","91","80","65","76","70","85","85","0","70","64","0","76","85","87","89","77","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","3","921","0"
"102307522","1298-57","The Last Frontier","AZKi & 星街すいせい","The Last Frontier","AZKi & 星街すいせい","AM105093","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","57","1298","2251","85","66","66","87","89","77","59","76","47","44","18","4","5","34","5","9","4","12","144","82254","74","67","74","67","95","85","97","83","63","96","83","90","0","87","89","89","77","89","90","94","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","84404","20240605175545","73","64","69","58","71","57","50","0","53","60","57","65","48","61","76","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","0","2","2","2","2","2","1","1141","0"
"102307532","3246-45","灰色と青(+菅田将暉)","米津玄師","灰色と青(+菅田将暉)","米津玄師","AM105093","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","45","3246","2791","88","70","80","84","99","69","47","69","47","57","48","22","3","63","5","7","5","10","246","83107","74","67","81","67","95","90","93","100","87","91","81","92","0","89","91","93","89","89","81","99","0","91","69","84","90","79","85","93","91","1","1","1","1","1","2","2","0","1","1","1","1","1","2","2","0","1","1","2","2","2","2","1","1","92688","20240605175937","54","55","60","47","59","81","67","0","60","73","65","65","61","79","81","0","78","71","72","67","83","77","79","75","1","1","1","1","1","2","2","0","1","1","1","1","1","2","2","0","1","1","2","2","2","2","1","1","1","1245","0"
"102308328","5502-85","正解はいらない(TV-Size ver.)","ナナヲアカリ","正解はいらない(TV-Size ver.)","ナナヲアカリ","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","85","5502","882","80","88","87","72","95","74","57","62","47","71","8","1","0","9","5","4","5","7","38","80947","74","67","74","46","88","86","80","77","87","78","71","73","67","73","78","90","82","81","75","77","75","85","71","0","0","0","82","74","87","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","0","0","0","2","2","2","89324","20240606220746","0","60","62","76","49","74","77","62","77","91","68","77","77","91","88","77","80","75","0","0","0","41","43","46","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","0","0","0","2","2","2","3","1662","0"
"102308337","3246-51","Lemon","米津玄師","Lemon","米津玄師","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","51","3246","2982","90","66","78","77","96","71","47","71","47","60","29","3","0","69","5","6","4","10","332","81102","74","67","81","60","95","91","93","88","88","89","96","93","88","0","0","88","94","92","86","95","84","84","94","92","92","87","91","89","86","1","1","1","1","1","1","2","2","0","0","1","1","1","2","2","2","1","1","1","1","1","2","2","2","0","20240606223054","48","80","79","75","74","88","65","81","0","0","62","72","82","77","71","79","62","76","74","88","82","76","69","78","1","1","1","1","1","1","2","2","0","0","1","1","1","2","2","2","1","1","1","1","1","2","2","2","1","1396","0"
"102308344","1276-62","ソワレ","星街すいせい","ソワレ","星街すいせい","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","62","1276","741","86","78","81","89","99","76","51","76","52","63","17","5","0","24","5","9","5","1","100","80979","74","74","74","60","95","91","84","78","89","91","89","78","0","79","83","87","84","88","89","79","87","0","80","85","84","94","88","90","81","1","1","1","1","2","2","2","0","1","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","89754","20240606225356","80","90","82","84","90","72","81","0","79","78","85","75","84","75","70","73","0","63","63","81","79","75","73","87","1","1","1","1","2","2","2","0","1","1","1","2","2","2","2","2","0","1","1","2","2","2","2","2","1","1149","0"
"102308349","3914-94","春はゆく","Aimer(エメ)","春はゆく","Aimer(エメ)","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","94","3914","771","86","81","88","84","99","73","56","61","46","72","18","1","0","77","5","6","5","4","402","83678","74","74","74","74","95","69","87","77","86","87","73","100","92","95","85","0","92","100","100","100","89","95","95","84","86","78","100","66","74","1","1","1","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","2","2","2","2","2","2","0","20240606231427","90","84","87","89","83","90","83","85","60","84","0","88","47","81","90","90","88","82","82","83","82","76","78","75","1","1","1","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","2","2","2","2","2","2","3","1226","0"
"102308355","4400-72","SHINY DAYS","亜咲花","SHINY DAYS","亜咲花","AM102103","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","72","4400","1123","86","85","73","90","99","76","57","64","45","54","29","4","0","50","5","9","5","4","245","83431","74","74","67","67","88","85","92","95","76","85","93","88","0","92","80","93","88","77","73","79","0","86","82","86","87","92","92","94","85","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","1","2","2","2","2","2","0","20240606233821","75","65","23","59","72","82","67","0","54","71","57","33","64","83","66","0","60","70","74","77","71","62","71","76","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","1","1","1","2","2","2","2","2","1","1149","0"
"102343074","3699-37","This game","鈴木このみ","This game","鈴木このみ","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","37","3699","862","88","80","65","87","99","77","59","74","47","43","34","17","0","53","5","8","5","12","253","83691","74","74","74","67","95","96","87","90","92","98","86","85","96","84","89","92","90","90","91","91","0","0","75","90","92","79","79","78","93","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","2","0","20240728231923","57","63","62","52","59","52","63","63","50","63","48","44","58","49","67","0","0","59","57","59","55","58","81","60","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","0","0","1","1","2","2","2","2","2","1","1213","0"
"102343076","6844-05","ドライフラワー","優里","ドライフラワー","優里","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","05","6844","3111","85","65","80","80","99","72","54","72","54","59","27","18","1","52","5","7","4","10","259","81544","74","67","81","67","95","71","84","87","77","84","75","87","82","0","0","79","88","81","85","86","96","96","90","0","89","89","91","85","85","1","1","1","1","1","2","2","2","0","0","1","1","1","1","1","2","2","2","0","1","1","2","2","2","0","20240728232429","61","66","64","65","64","68","69","78","0","0","53","58","65","77","63","76","79","72","0","79","80","60","86","78","1","1","1","1","1","2","2","2","0","0","1","1","1","1","1","2","2","2","0","1","1","2","2","2","1","1202","0"
"102343077","1057-49","Goodbye Seven Seas","やなぎなぎ","Goodbye Seven Seas","やなぎなぎ","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","49","1057","1892","88","76","63","81","98","74","53","62","44","41","19","18","1","88","5","6","5","5","460","85117","81","67","74","74","95","81","90","95","88","74","81","88","0","0","96","93","100","95","85","90","78","0","0","90","93","97","86","85","83","1","1","1","1","1","2","2","0","0","1","1","1","1","1","2","2","0","0","1","1","2","2","2","2","0","20240728233007","81","78","70","65","58","73","56","0","0","71","74","56","54","49","58","63","0","0","56","48","61","51","62","27","1","1","1","1","1","2","2","0","0","1","1","1","1","1","2","2","0","0","1","1","2","2","2","2","1","1282","0"
"102343078","4544-76","GIRLS' LEGEND U","スペシャルウィーク(CV.和氣あず未)・サイレンススズカ(CV.高野麻里佳)・トウカイテイオー(CV.Machico)・マルゼンスキー(CV.Lynn)・オグリキャップ(CV.高柳知葉)・ゴールドシップ(CV.上田瞳)・ウオッカ(CV.大橋彩香)","GIRLS' LEGEND U","スペシャルウィーク(CV.和氣あず未)・サイレンススズカ(CV.高野麻里佳)・トウカイテイオー(CV.Machico)・マルゼンスキー(CV.Lynn)・オグリキャップ(CV.高柳知葉)・ゴールドシップ(CV.上田瞳)・ウオッカ(CV.大橋彩香)・ダイワスカーレット(CV.木村千咲)…","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","76","4544","2251","86","85","65","88","99","75","60","70","48","44","38","13","0","69","5","8","6","12","365","84810","81","74","67","67","95","82","79","87","87","86","91","88","81","82","85","84","88","85","89","87","84","0","0","89","86","88","91","91","83","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","0","0","2","2","2","2","2","2","0","20240728233717","66","58","45","58","49","66","67","60","62","62","60","51","57","59","55","61","0","0","55","54","71","62","64","56","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","0","0","2","2","2","2","2","2","1","1175","0"
"102343079","1286-42","合縁事変","ラプラス・ダークネス","合縁事変","ラプラス・ダークネス","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","42","1286","2972","88","58","76","80","97","74","60","74","60","56","16","6","2","17","5","6","4","12","72","80683","74","67","67","60","95","82","91","87","86","76","90","100","100","95","87","87","88","85","80","74","91","93","94","90","100","100","94","86","83","1","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","2","87850","20240728234307","74","65","72","56","71","74","83","63","61","60","67","58","63","59","56","77","87","71","87","85","75","77","70","75","1","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","2","1","1288","0"
"102343080","2463-35","糸","中島みゆき","糸","中島みゆき","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","35","2463","531","91","69","81","85","98","70","53","70","53","60","11","16","1","55","5","8","5","2","289","81384","74","74","74","67","95","100","90","81","76","95","82","93","100","100","0","0","95","91","100","88","77","100","100","85","90","100","100","90","91","1","1","1","1","1","2","2","2","2","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","0","20240728234806","64","66","70","67","56","86","77","88","85","0","0","79","67","77","65","67","80","82","82","70","76","87","87","77","1","1","1","1","1","2","2","2","2","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1356","0"
"102343081","5950-86","ワタリドリ","[Alexandros]","ワタリドリ","[Alexandros]","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","86","5950","291","81","75","85","81","99","76","49","76","49","67","21","3","1","35","5","7","4","5","172","81726","74","67","74","67","95","86","76","56","70","89","86","85","85","83","73","70","78","89","90","88","92","0","74","67","0","83","97","80","91","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","0","1","1","0","2","2","2","2","0","20240728235241","38","71","68","69","89","89","79","84","85","70","72","60","89","89","88","84","0","89","83","0","92","76","90","85","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","0","1","1","0","2","2","2","2","3","1206","0"
"102343082","6845-01","天体観測","BUMP OF CHICKEN","天体観測","BUMP OF CHICKEN","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","01","6845","2501","85","71","90","87","99","68","44","68","49","70","47","10","0","24","5","9","4","12","106","81146","74","67","74","53","95","82","79","82","80","94","94","88","86","81","74","82","90","91","91","75","69","80","89","80","85","95","84","89","89","1","1","1","1","2","2","2","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","0","20240728235716","45","50","62","71","80","90","90","86","73","79","70","88","89","92","91","92","77","84","81","89","91","87","83","82","1","1","1","1","2","2","2","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","3","1558","0"
"102343083","6167-62","アゲハ蝶(生音)","ポルノグラフィティ","[生音]アゲハ蝶","ポルノグラフィティ","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","62","6167","2482","86","76","79","90","98","68","55","68","55","56","37","22","3","25","5","10","5","12","149","81413","74","67","74","60","95","82","83","0","0","89","93","86","88","85","0","0","92","90","91","78","79","0","0","0","0","83","89","90","86","1","1","0","0","1","1","1","2","2","0","0","1","1","1","2","2","0","0","0","0","2","2","2","2","89080","20240729000407","27","65","0","0","62","61","75","67","65","0","0","74","62","73","63","72","0","0","0","0","85","74","79","74","1","1","0","0","1","1","1","2","2","0","0","1","1","1","2","2","0","0","0","0","2","2","2","2","1","1148","0"
"102343084","3399-53","シカ色デイズ(TV Size)","シカ部[鹿乃子のこ(CV.潘めぐみ)、虎視虎子(CV.藤田咲)、虎視餡子(CV.田辺留依)、馬車芽めめ(CV.和泉風花)]","シカ色デイズ(TV Size)","シカ部[鹿乃子のこ(CV.潘めぐみ)、虎視虎子(CV.藤田咲)、虎視餡子(CV.田辺留依)、馬車芽めめ(CV.和泉風花)]","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","53","3399","2531","81","78","76","86","80","76","55","76","55","58","15","0","0","5","5","10","3","5","20","77274","74","74","81","53","95","68","82","68","0","0","0","91","87","72","88","90","57","80","94","93","66","76","88","96","88","94","81","71","74","1","1","1","0","0","0","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","0","20240729000949","86","68","58","0","0","0","62","78","80","86","67","60","88","71","57","67","77","88","56","88","83","77","59","77","1","1","1","0","0","0","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","397","0"
"102343085","6455-69","スターマイン","Da-iCE","スターマイン","Da-iCE","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","69","6455","1382","83","47","72","72","90","75","49","78","53","53","47","5","1","15","5","3","5","10","64","79580","74","67","81","32","95","77","76","0","93","84","80","86","91","87","79","0","73","76","80","84","82","92","0","0","78","82","86","91","83","1","1","0","1","1","1","2","2","2","2","0","1","1","1","2","2","2","0","0","2","2","2","2","2","0","20240729001233","58","69","0","89","70","60","75","73","72","65","0","82","66","64","71","65","73","0","0","75","71","77","60","72","1","1","0","1","1","1","2","2","2","2","0","1","1","1","2","2","2","0","0","2","2","2","2","2","1","855","0"
"102343086","3799-07","一番の宝物(Original Version)","karuta","一番の宝物(Original Version)","karuta","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","07","3799","1631","87","73","82","88","98","74","53","74","53","61","19","17","0","45","5","9","4","2","196","80383","74","74","74","60","95","76","92","91","93","88","94","86","0","75","91","85","91","88","83","84","0","0","0","93","83","86","89","86","86","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","0","0","2","2","2","2","2","2","87831","20240729001722","61","65","46","80","70","69","63","0","81","67","79","82","85","81","83","0","0","0","74","68","83","88","81","66","1","1","1","1","2","2","2","0","1","1","1","1","2","2","2","0","0","0","2","2","2","2","2","2","1","1167","0"
"102343087","7205-99","風が吹いている","いきものがかり","風が吹いている","いきものがかり","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","99","7205","741","85","67","72","87","99","73","54","73","47","47","37","44","11","88","5","9","4","2","419","83545","81","74","74","74","95","74","100","95","90","79","89","77","80","91","87","92","0","82","89","90","82","61","72","88","89","0","97","95","95","1","1","2","2","2","1","1","1","1","2","2","0","1","1","1","2","1","1","2","2","0","2","2","2","0","20240729002252","68","59","87","64","67","72","67","59","44","71","68","0","68","74","73","58","63","56","62","76","0","50","48","48","1","1","2","2","2","1","1","1","1","2","2","0","1","1","1","2","1","1","2","2","0","2","2","2","1","1145","0"
"102343088","3376-32","トレセン音頭","ナリタブライアン(CV.衣川里佳)・マヤノトップガン(CV.星谷美緒)・アドマイヤベガ(CV.咲々木瞳)・イナリワン(CV.井上遥乃)・サトノダイヤモンド(CV.立花日菜)・キタサンブラック(CV.矢野妃菜喜)・ヤエノムテキ(CV.日","トレセン音頭","ナリタブライアン(CV.衣川里佳)・マヤノトップガン(CV.星谷美緒)・アドマイヤベガ(CV.咲々木瞳)・イナリワン(CV.井上遥乃)・サトノダイヤモンド(CV.立花日菜)・キタサンブラック(CV.矢野妃菜喜)・ヤエノムテキ(CV.日原あゆみ)・サクラローレル(CV.真野美月)…","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","32","3376","91","85","28","70","74","80","75","58","75","58","49","42","10","0","4","5","5","4","10","18","83432","81","67","74","60","88","90","77","73","79","84","94","79","77","94","91","87","83","89","0","70","79","77","85","74","92","91","88","93","91","1","1","1","1","1","1","1","1","1","2","2","2","2","0","1","1","1","1","1","2","2","2","2","2","0","20240729003120","64","57","56","67","72","37","64","53","51","47","73","58","74","0","86","63","64","66","85","53","80","77","60","67","1","1","1","1","1","1","1","1","1","2","2","2","2","0","1","1","1","1","1","2","2","2","2","2","1","1209","0"
"102343089","1338-77","リア充★撲滅運動","紫咲シオン","リア充★撲滅運動","紫咲シオン","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","77","1338","2972","87","27","69","42","85","76","59","76","59","50","22","4","1","15","5","1","5","10","65","83258","81","60","67","39","88","89","92","97","94","79","87","85","0","83","80","81","88","90","89","91","83","80","89","0","81","84","93","89","86","1","1","1","1","2","2","2","0","1","1","1","1","1","2","2","2","2","2","0","2","2","2","2","2","88062","20240729003451","45","52","55","33","86","79","86","0","86","71","70","74","52","54","62","49","71","67","0","86","50","72","68","67","1","1","1","1","2","2","2","0","1","1","1","1","1","2","2","2","2","2","0","2","2","2","2","2","1","1267","0"
"102343090","3379-37","ソシテミンナノ","キタサンブラック(CV.矢野妃菜喜)、サトノダイヤモンド(CV.立花日菜)、サトノクラウン(CV.鈴代紗弓)、シュヴァルグラン(CV.夏吉ゆうこ)、サウンズオブアース(CV.MAKIKO)、ドゥラメンテ(CV.秋奈)","ソシテミンナノ","キタサンブラック(CV.矢野妃菜喜)、サトノダイヤモンド(CV.立花日菜)、サトノクラウン(CV.鈴代紗弓)、シュヴァルグラン(CV.夏吉ゆうこ)、サウンズオブアース(CV.MAKIKO)、ドゥラメンテ(CV.秋奈)","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","37","3379","1121","89","81","64","80","99","74","59","66","47","42","65","22","0","43","5","5","5","4","206","83072","74","74","67","60","95","78","90","84","75","88","95","92","89","85","87","88","90","88","94","95","0","0","88","85","94","91","90","97","84","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","0","0","1","1","2","2","2","2","2","90401","20240729003849","42","47","51","60","55","50","52","74","58","52","74","57","68","61","52","0","0","56","64","51","67","57","33","62","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","0","0","1","1","2","2","2","2","2","1","1315","0"
"102348229","1342-08","光るとき(生音)","羊文学","[生音]光るとき","羊文学","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","08","1342","3231","81","80","66","81","94","76","50","69","49","44","22","44","0","59","6","6","5","5","320","82062","74","74","74","74","88","85","81","89","91","80","79","88","84","85","79","68","81","79","0","0","87","85","91","76","83","80","76","73","77","1","1","1","1","1","1","1","1","2","2","2","2","2","0","0","1","1","2","2","2","2","2","2","2","0","20240806203503","52","56","48","65","51","73","52","64","71","69","62","53","61","0","0","63","73","70","68","54","51","51","39","48","1","1","1","1","1","1","1","1","2","2","2","2","2","0","0","1","1","2","2","2","2","2","2","2","1","448","0"
"102348234","6185-50","Doors ～勇気の軌跡～","嵐(アラシ)","Doors ～勇気の軌跡～","嵐(アラシ)","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","50","6185","2881","78","79","75","87","98","69","54","69","51","56","6","9","0","12","5","8","4","5","52","79830","74","74","67","60","95","87","86","96","76","73","65","81","77","86","68","68","81","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","1","1","1","2","2","2","2","1","1","1","2","2","2","2","0","0","2","2","2","2","0","20240806204134","46","60","66","69","68","81","85","77","71","75","77","74","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","1","1","1","2","2","2","2","1","1","1","2","2","2","2","0","0","2","2","2","2","2","337","0"
"102348238","4544-76","GIRLS' LEGEND U","スペシャルウィーク(CV.和氣あず未)・サイレンススズカ(CV.高野麻里佳)・トウカイテイオー(CV.Machico)・マルゼンスキー(CV.Lynn)・オグリキャップ(CV.高柳知葉)・ゴールドシップ(CV.上田瞳)・ウオッカ(CV.大橋彩香)","GIRLS' LEGEND U","スペシャルウィーク(CV.和氣あず未)・サイレンススズカ(CV.高野麻里佳)・トウカイテイオー(CV.Machico)・マルゼンスキー(CV.Lynn)・オグリキャップ(CV.高柳知葉)・ゴールドシップ(CV.上田瞳)・ウオッカ(CV.大橋彩香)・ダイワスカーレット(CV.木村千咲)…","AM102267","A00001",,,"0000000000000000","ODAwMDA5NDE3NjQyOTY2","1",,"0","76","4544","2481","86","79","58","89","99","75","60","73","48","37","39","13","0","58","5","9","5","12","313","84810","81","74","67","67","95","81","81","88","87","78","90","92","81","84","88","83","84","88","86","89","79","0","0","90","83","84","88","91","89","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","0","0","2","2","2","2","2","2","91366","20240806204428","54","48","65","66","57","28","61","54","57","49","58","52","46","57","53","44","0","0","59","52","59","53","45","45","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","0","0","2","2","2","2","2","2","1","1158","0"
